id,age_group,employment_sector,start_date,end_date,length,membership,retention_3m,retention_6m,retention_12m,current,reason_to_leave,churn_type,revenue_lifetime,num_membership_change,active_1x,active_rate_1x,active_2x,active_rate_2x,active_3x,active_rate_3x,active_4x,active_rate_4x,active_unlim,active_rate_unlim,active_group,active_rate_group,active_distance,active_rate_distance,former_1x,former_rate_1x,former_2x,former_rate_2x,former_3x,former_rate_3x,former_4x,former_rate_4x,former_unlim,former_rate_unlim,former_group,former_rate_group,former_distance,former_rate_distance,num_active_reups,num_former_reups,num_active_breaks,num_former_breaks,num_ticket_billing,num_ticket_scheduling,num_ticket_service,num_ticket_cx,total_sessions,attended,cancelled,lost,pending,new_month_1,current_month_1,leave_month_1,new_month_2,current_month_2,leave_month_2,new_month_3,current_month_3,leave_month_3,new_month_4,current_month_4,leave_month_4,new_month_5,current_month_5,leave_month_5,new_month_6,current_month_6,leave_month_6,new_month_7,current_month_7,leave_month_7,new_month_8,current_month_8,leave_month_8,new_month_9,current_month_9,leave_month_9,new_month_10,current_month_10,leave_month_10,new_month_11,current_month_11,leave_month_11,new_month_12,current_month_12,leave_month_12,new_month_13,current_month_13,leave_month_13,new_month_14,current_month_14,leave_month_14,new_month_15,current_month_15,leave_month_15,new_month_16,current_month_16,leave_month_16,new_month_17,current_month_17,leave_month_17,new_month_18,current_month_18,leave_month_18,new_month_19,current_month_19,leave_month_19,new_month_20,current_month_20,leave_month_20,new_month_21,current_month_21,leave_month_21,new_month_22,current_month_22,leave_month_22,new_month_23,current_month_23,leave_month_23,new_month_24,current_month_24,leave_month_24,new_month_25,current_month_25,leave_month_25,new_month_26,current_month_26,leave_month_26,new_month_27,current_month_27,leave_month_27,new_month_28,current_month_28,leave_month_28,new_month_29,current_month_29,leave_month_29,new_month_30,current_month_30,leave_month_30,new_month_31,current_month_31,leave_month_31,new_month_32,current_month_32,leave_month_32,new_month_33,current_month_33,leave_month_33,new_month_34,current_month_34,leave_month_34
42,3,3,2018-06-06,2019-12-12,30,3,0,0,0,0,8,3,913.47,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,1,1,5,1,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,15,2017-08-15,2020-10-05,1147,3,1,1,1,1,na,na,12714.37,0,0,0,0,0,28,444.84,0,0,0,0,0,0,1,258.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,14,na,3,na,0,10,6,5,336,245,54,10,27,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
44,4,na,2019-01-29,2019-03-21,51,3,0,0,0,0,3,1,1691.61,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,3,563.87,0,0,0,0,0,0,0,0,na,1,na,0,0,1,3,3,36,9,1,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,3,2019-02-19,2020-10-05,594,2,1,1,1,1,na,na,6815.03,0,0,0,13,394.37,0,0,0,0,0,0,0,0,5,258.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9,na,3,na,0,1,7,3,104,74,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
46,3,11,2017-11-08,2019-11-05,727,3,1,1,1,0,5,3,26266.37,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,49,417.89,8,509.35,0,0,0,0,0,0,na,28,na,8,0,15,7,2,716,271,23,388,34,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,11,2018-09-01,2019-06-11,283,4,1,1,0,0,3,1,3660.49,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,10,346.54,0,0,0,0,0,0,na,5,na,1,0,11,3,0,160,61,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4,6,2018-02-16,2018-04-17,60,2,0,0,0,0,5,1,808.82,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,380.81,1,426.01,0,0,0,0,0,0,0,0,na,1,na,0,0,1,3,1,20,8,1,11,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,15,2019-08-09,2019-09-08,30,2,0,0,0,0,7,4,140.97,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,140.97,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,0,2,0,8,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4,11,2017-08-07,2018-12-11,650,2,1,1,1,0,5,3,5153.93,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,14,390.01,0,0,0,0,0,0,0,0,0,0,na,7,na,2,0,6,4,0,112,79,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4,5,2019-07-09,2019-08-02,24,3,0,0,0,0,3,1,284.75,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,281.94,0,0,0,0,0,0,0,0,na,1,na,0,0,0,2,0,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,2,2018-02-28,2018-12-03,278,2,1,1,0,0,11,1,3615.83,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,6,380.81,3,426.01,0,0,0,0,0,0,0,0,na,4,na,0,0,0,1,2,84,27,23,34,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,1,2018-08-08,2020-06-29,691,3,1,1,1,0,10,1,6922.14,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,19,355.89,0,0,0,0,0,0,2,258.77,na,10,na,1,1,20,6,2,228,154,7,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,3,7,2019-07-02,2019-08-01,30,3,0,0,0,0,2,3,338.44,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,6,2018-07-18,2018-08-17,30,3,0,0,0,0,3,6,632.8,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,226,0,0,0,0,0,0,0,0,na,1,na,0,0,7,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,14,2019-09-17,2020-10-05,384,2,1,1,1,1,na,na,2427.24,0,12,202.47,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6,na,1,na,1,8,2,0,48,25,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
58,4,5,2019-10-14,2019-11-13,30,3,0,0,0,0,9,2,338.44,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,1,0,2,0,12,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,1,2020-03-19,2020-10-05,200,7,1,1,0,1,na,na,1811.39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,258.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3,na,0,na,0,0,0,0,12,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
60,4,7,2013-05-23,2020-10-05,2692,3,1,1,1,1,na,na,60829.55,0,0,0,0,0,86,354.17,0,0,0,0,0,0,4,197.46,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31,na,8,na,0,50,18,21,1032,523,171,274,64,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
61,4,4,2019-11-19,2019-11-28,9,3,0,0,0,0,9,2,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,1,0,12,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4,2,2016-05-09,2020-10-05,1610,3,1,1,1,1,na,na,14497.32,1,0,0,20,366.52,18,369.51,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,16,na,5,na,0,19,10,7,304,270,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
63,3,6,2020-01-05,2020-10-05,274,3,1,1,0,1,na,na,3345.36,3,0,0,0,0,6,452.47,0,0,0,0,0,0,2,315.27,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4,na,1,na,0,5,1,0,96,42,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
64,3,12,2019-09-05,2019-10-04,29,3,0,0,0,0,4,3,338.44,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,1,5,2,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,7,2018-05-24,2018-12-15,205,3,1,1,0,0,6,3,2429.27,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3,286,3,275.31,0,0,0,0,0,0,0,0,na,3,na,1,0,4,3,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,12,2018-02-03,2018-11-23,293,3,1,1,0,0,6,1,3450.81,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3,376.6,6,360.68,0,0,0,0,0,0,0,0,na,4,na,5,0,4,3,2,96,67,6,23,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4,1,2020-04-22,2020-08-21,121,7,1,0,0,0,9,3,1035.08,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,4,258.44,na,2,na,0,0,0,0,0,16,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
69,2,5,2017-07-31,2019-01-19,537,2,1,1,1,0,6,3,8871.12,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,22,396.73,0,0,0,0,0,0,0,0,0,0,na,11,na,5,1,19,8,4,176,127,49,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4,7,2020-08-23,2020-09-22,30,3,0,0,0,0,2,1,541.27,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,541.27,0,0,0,0,0,0,0,0,na,1,na,0,0,0,1,1,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
71,3,15,2018-03-26,2018-06-02,68,4,0,0,0,0,5,3,1345.13,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,3,448.61,0,0,0,0,0,0,na,1,na,0,0,4,1,3,64,31,4,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,3,2018-07-30,2019-08-29,395,3,1,1,1,0,5,4,5534.74,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3,298.32,10,463.98,0,0,0,0,0,0,0,0,na,6,na,4,0,1,1,0,144,93,7,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,na,12,2019-03-29,2019-04-29,31,3,0,0,0,0,7,3,422.9,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,422.9,0,0,0,0,0,0,0,0,na,1,na,0,0,0,3,2,12,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,4,4,2018-01-18,2018-02-17,30,2,0,0,0,0,3,3,787.61,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,177.41,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,6,9,0,12,6,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,15,2020-09-18,2020-10-05,17,7,0,0,0,1,na,na,111.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111.87,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,na,0,na,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77,4,1,2020-06-22,2020-07-21,29,7,0,0,0,0,9,3,224.87,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,1,222.84,na,1,na,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76,3,3,2019-01-21,2020-10-05,623,2,1,1,1,1,na,na,4693.56,0,0,0,17,273.76,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8,na,2,na,0,2,3,0,88,52,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
78,3,15,2016-06-29,2019-02-21,197,3,1,1,0,0,8,3,2508.59,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,6,409.06,0,0,0,0,0,0,0,0,na,3,na,1,0,5,8,2,72,36,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3,1,2020-02-05,2020-03-29,53,1,0,0,0,0,10,1,78.83,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2,39.41,0,0,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,0,1,1,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2,na,2018-12-28,2019-01-03,6,6,0,0,0,0,8,3,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,na,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3,7,2019-03-21,2019-06-24,95,3,1,0,0,0,5,2,2368.48,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,2,563.87,2,620.37,0,0,0,0,0,0,0,0,na,2,na,1,0,0,5,1,40,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,12,2019-03-19,2019-04-18,30,3,0,0,0,0,8,3,563.87,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,563.87,0,0,0,0,0,0,0,0,na,1,na,0,0,2,3,0,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
